timestamps,TANK_LEVEL,RESERVOIR_LEVEL,J421,J332,J156,J39,J269,J273,J280,J285,FLOW_PUMP1,FLOW_PUMP2,STATUS_PUMP1,STATUS_PUMP2
2020-03-17 13:00:00.882820,0.773562373416155,59.0,36.197308805929495,19.47244571607952,33.79210089576995,26.332102405410488,33.96540740400546,33.971398919279736,2.9744621488593808,2.9699618425022436,0.09814879821859114,0.09816825715637281,1,1
2020-03-17 13:00:00.918903,0.7493759394941861,59.0,36.174743987520515,19.456510023169294,33.778570901682954,26.30835337886564,33.9518837004222,33.95787804793804,2.97445007600561,2.969947642330766,0.09817384847287726,0.09819331483581634,1,1
2020-03-17 13:00:00.955772,0.7252826043004461,59.0,36.17093902226654,19.774100100828036,33.871592212630986,26.302779803788063,34.04486177898255,34.0508366615108,2.974533048421243,2.970045235043486,0.09800157691972745,0.0980209922385314,1,1
2020-03-17 13:00:00.991852,0.705463544053373,59.0,36.152393767834354,19.7607916628184,33.86048222666767,26.28326204968733,34.033756954498884,34.03973416093642,2.9745231424120178,2.970033583528675,0.09802215784020829,0.09804157925481272,1,1
2020-03-17 13:00:01.031776,0.6857204726623252,59.0,36.13391897848889,19.747533571034474,33.84941500219864,26.263818173839077,34.02269487217596,34.028674393817965,2.974513273508066,2.970021975657403,0.09804265800932765,0.0980620854964449,1,1
2020-03-17 13:00:01.068774,0.6660531052127112,59.0,36.11551439419398,19.73432564130254,33.83839037700319,26.244447905898205,34.01167536986222,34.017657198035025,2.9745034415766938,2.9700104112735843,0.09806307774586606,0.09808251128229548,1,1
2020-03-17 13:00:01.106827,0.6464611578246604,59.0,36.300085877450044,20.45245884446178,34.558298143549095,26.27741890720501,34.7312497238089,34.73708143586711,2.9751433332944615,2.9707630563287566,0.09672645056143717,0.09674548944288237,1,1
2020-03-17 13:00:01.144759,0.655993627856887,59.0,36.30908749714831,20.461719205422646,34.56371435083331,26.286901218082555,34.736663431261775,34.74249401779173,2.9751481310173418,2.970768699444392,0.09671636950917908,0.09673540542427347,1,1
2020-03-17 13:00:01.181801,0.6655025113779658,59.0,36.31806699377597,20.470956746201686,34.56911736767461,26.29636016824856,34.742063954488074,34.74789341828857,2.9751529168097264,2.9707743285272983,0.09670631263339653,0.09672534558940654,1,1
2020-03-17 13:00:01.221760,0.6749878649534651,59.0,36.32702441970865,20.480171521120077,34.574507224716356,26.30579581327799,34.747451324116085,34.753279667979214,2.97515769070052,2.9707799436114826,0.09669627987972193,0.09671530988389689,1,1
2020-03-17 13:00:01.259826,0.6844497450217659,59.0,36.837130720123824,22.259752706371877,34.9375667572053,26.428822714627536,35.110343599307626,35.11609663692728,2.975478694010519,2.971157510009405,0.09601961499398973,0.09603844626033403,1,1
2020-03-17 13:00:01.299815,0.7198391075094008,59.0,36.86996840195526,22.293813998504824,34.9573518089354,26.46365037675418,35.13011955299507,35.13586849429274,2.975496155142231,2.9711780479195724,0.09598269095977834,0.09600151140134841,1,1
2020-03-17 13:00:01.336769,0.75514207934566,59.0,36.902727513073046,22.327793029722564,34.97709114232444,26.498394035217082,35.14984981108883,35.15559466630613,2.975513572616684,2.9711985344799174,0.0959458471829573,0.09596465682533613,1,1
2020-03-17 13:00:01.375784,0.790358848310035,59.0,36.935408217783475,22.361689975441458,34.996784845707836,26.533053868589825,35.16953446187233,35.175275241227496,2.975530946533688,2.9712189698078504,0.0959090835304456,0.09592788239916412,1,1
